Quantitation Report,,,,,,,,,,,,,,,,,
PG-DAG-26:0,,8.26,,656.4522705,,4090,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-26:0,,N/F,,N/F,,4090,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DAG-26:0,,N/F,,N/F,,4090,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-37:1,,7.59,,780.6715088,,16622,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-37:1,,N/F,,N/F,,16622,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-37:1,,N/F,,N/F,,16622,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-35:0,,7.66,,752.640686,,400736,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-35:0,,N/F,,N/F,,400736,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-35:0,,N/F,,N/F,,400736,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-31:1,,7.76,,696.5787354,,219638,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:1,,N/F,,N/F,,219638,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-31:1,,N/F,,N/F,,219638,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-33:0,,8.03,,714.623291,,112704,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-33:0,,7.81,,736.6090088,,112704,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-33:0,,7.74,,726.6236572,,112704,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-33:0,,7.71,,743.6500244,,112704,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-33:0,,7.66,,748.6088257,,112704,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-33:0,,N/F,,N/F,,112704,Linear,0.000, ,N/F,,N/F,,,,,2
PDME-DAG-35:1,,8.29,,760.5838013,,19228,Linear,0.000, ,N/A,,N/A,,,,,1
PDME-DAG-35:1,,N/F,,N/F,,19228,Linear,0.000, ,N/F,,N/F,,,,,2
PDME-DAG-35:1,,N/F,,N/F,,19228,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-25:0,,8.27,,631.5283203,,1807,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-25:0,,7.89,,636.4831543,,1807,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-25:0,,N/F,,N/F,,1807,Linear,0.000, ,N/F,,N/F,,,,,1
C16PDME,,8.42,,720.5549316,,74033,Linear,0.000, ,N/A,,N/A,,,,,1
C16PDME,,7.9,,737.5769653,,74033,Linear,0.000, ,N/A,,N/A,,,,,2
C16PDME,,8.53,,742.538269,,74033,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-26:0,,7.93,,628.5158081,,6489,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-26:0,,N/F,,N/F,,6489,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-26:0,,N/F,,N/F,,6489,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-24:0,,8.04,,617.5127563,,269,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-24:0,,N/F,,N/F,,269,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-24:0,,N/F,,N/F,,269,Linear,0.000, ,N/F,,N/F,,,,,3
PDME-DAG-30:0,,8.5,,692.5233154,,901696,Linear,0.000, ,N/A,,N/A,,,,,1
PDME-DAG-30:0,,8.96,,709.5482788,,901696,Linear,0.000, ,N/A,,N/A,,,,,2
PDME-DAG-30:0,,8.95,,714.5073853,,901696,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-25:0,,8.98,,636.4833374,,397,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-25:0,,N/F,,N/F,,397,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-25:0,,N/F,,N/F,,397,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-32:1,,9.7,,710.5941162,,58951,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-32:1,,9.62,,732.5784302,,58951,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-32:1,,N/F,,N/F,,58951,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-32:2,,9.71,,708.5776367,,29586,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-32:2,,N/F,,N/F,,29586,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-32:2,,N/F,,N/F,,29586,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-33:1,,9.68,,724.6090088,,13850,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-33:1,,N/F,,N/F,,13850,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-33:1,,N/F,,N/F,,13850,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-34:5,,9.19,,730.5648804,,498032,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:5,,9.96,,752.5445557,,498032,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-34:5,,N/F,,N/F,,498032,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-36:2,,9.57,,764.6396484,,14780,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-36:2,,N/F,,N/F,,14780,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-36:2,,N/F,,N/F,,14780,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-38:6,,9.43,,784.6096191,,15447,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-38:6,,9.85,,806.5936279,,15447,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-38:6,,N/F,,N/F,,15447,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-36:6,,9.52,,756.5782471,,95465,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-36:6,,9.87,,778.5597534,,95465,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-36:6,,N/F,,N/F,,95465,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-35:1,,9.6,,752.6417847,,470,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-35:1,,N/F,,N/F,,470,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-35:1,,N/F,,N/F,,470,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-38:5,,9.43,,803.6534424,,15254,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-38:5,,9.85,,808.6098022,,15254,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-38:5,,N/F,,N/F,,15254,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-42:11,,9.09,,830.5921631,,19142,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-42:11,,N/F,,N/F,,19142,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-42:11,,N/F,,N/F,,19142,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-40:10,,9.58,,812.555603,,8219,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-40:10,,9.92,,807.5987549,,8219,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-40:10,,N/F,,N/F,,8219,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DEG-38:4,,9.71,,762.5738525,,1256,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DEG-38:4,,N/F,,N/F,,1256,Linear,0.000, ,N/F,,N/F,,,,,1
PME-DEG-38:4,,N/F,,N/F,,1256,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:1,,9.63,,738.6260986,,32673,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-34:1,,N/F,,N/F,,32673,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-34:1,,N/F,,N/F,,32673,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-34:1,,9.99,,745.5016479,,110192,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:1,,9.91,,762.531189,,110192,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:1,,9.98,,767.4846191,,110192,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-21:0,,9.29,,558.4383545,,2143,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-21:0,,9.14,,575.4654541,,2143,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-21:0,,9.41,,580.4189453,,2143,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-34:2,,9.63,,736.6095581,,13322,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:2,,N/F,,N/F,,13322,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-34:2,,N/F,,N/F,,13322,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-34:2,,9.57,,730.5386963,,388755,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-34:2,,9.55,,752.5200195,,388755,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-34:2,,N/F,,N/F,,388755,Linear,0.000, ,N/F,,N/F,,,,,2
C16PA,,9.65,,688.4917603,,2323,Linear,0.000, ,N/A,,N/A,,,,,1
C16PA,,9.21,,671.4625244,,2323,Linear,0.000, ,N/A,,N/A,,,,,2
C16PA,,N/F,,N/F,,2323,Linear,0.000, ,N/F,,N/F,,,,,3
DGTA-34:4,,9.62,,732.5784302,,485807,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-34:4,,9.32,,749.6026001,,485807,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-34:4,,9.94,,754.5594482,,485807,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-33:1,,9.64,,718.5388794,,283593,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-33:1,,9.65,,740.522644,,283593,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-33:1,,N/F,,N/F,,283593,Linear,0.000, ,N/F,,N/F,,,,,2
DGTA-30:0,,9.81,,684.5786133,,102612,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-30:0,,9.76,,706.5619507,,102612,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-30:0,,N/F,,N/F,,102612,Linear,0.000, ,N/F,,N/F,,,,,2
C16PME,,9.68,,706.5387573,,107498,Linear,0.000, ,N/A,,N/A,,,,,1
C16PME,,9.68,,728.5200806,,107498,Linear,0.000, ,N/A,,N/A,,,,,2
C16PME,,N/F,,N/F,,107498,Linear,0.000, ,N/F,,N/F,,,,,3
C16-PE,,9.72,,692.5237427,,145343,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PE,,9.71,,714.5044556,,145343,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PE,,9.69,,709.5474854,,145343,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-19:0,,10.12,,530.4068604,,480,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-19:0,,9.27,,552.3845215,,480,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-19:0,,N/F,,N/F,,480,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-30:0,,9.77,,678.5076904,,683401,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-30:0,,9.77,,700.4900513,,683401,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-30:0,,9.71,,695.5305786,,683401,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-30:1,,9.77,,682.5626221,,159565,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-30:1,,10.12,,704.5403442,,159565,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-30:1,,N/F,,N/F,,159565,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-31:0,,9.72,,692.5237427,,144513,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-31:0,,9.71,,714.5044556,,144513,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-31:0,,9.69,,709.5474854,,144513,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-36:1,,9.87,,792.5760498,,187952,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-36:1,,9.87,,775.5471191,,187952,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-36:1,,9.86,,797.5315552,,187952,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-29:0,,9.85,,670.5626831,,109171,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-29:0,,9.82,,687.5896606,,109171,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-29:0,,N/F,,N/F,,109171,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DEG-36:5,,10.15,,710.5448608,,6088,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DEG-36:5,,9.35,,727.5778198,,6088,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DEG-36:5,,N/F,,N/F,,6088,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-36:2,,9.87,,792.5760498,,187952,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-36:2,,9.87,,775.5471191,,187952,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-36:2,,9.86,,797.5315552,,187952,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-35:1,,9.87,,785.531189,,297414,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-35:1,,9.87,,763.5490112,,297414,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-35:1,,9.95,,780.578064,,297414,Linear,0.000, ,N/A,,N/A,,,,,3
DGTA-28:0,,9.88,,656.5466919,,191913,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-28:0,,9.88,,673.5739136,,191913,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-28:0,,N/F,,N/F,,191913,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-35:2,,9.87,,778.5597534,,171016,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-35:2,,9.89,,783.5153809,,171016,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-35:2,,9.88,,761.5336914,,171016,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:2,,9.88,,764.5438232,,653818,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:2,,9.94,,747.5175781,,653818,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:2,,9.88,,769.5001221,,653818,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-30:1,,10.11,,693.4711304,,85780,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-30:1,,10.06,,710.4946289,,85780,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-30:1,,10.08,,715.4537354,,85780,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:3,,9.91,,762.531189,,110192,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:3,,9.99,,745.5016479,,110192,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:3,,9.98,,767.4846191,,110192,Linear,0.000, ,N/A,,N/A,,,,,3
C16-PG,,9.99,,745.5016479,,77203,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PG,,9.95,,762.5288696,,77203,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PG,,9.98,,767.4846191,,77203,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-37:2,,9.83,,789.56427,,69723,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-37:2,,9.85,,806.5936279,,69723,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-37:2,,10.37,,811.5440674,,69723,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-32:1,,9.97,,738.5289917,,705091,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:1,,9.97,,721.5020752,,705091,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-32:1,,9.97,,743.4840088,,705091,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DEG-37:0,,9.94,,757.5710449,,1158,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DEG-37:0,,10.14,,779.5571899,,1158,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DEG-37:0,,N/F,,N/F,,1158,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-32:0,,9.99,,740.5441284,,276531,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:0,,9.99,,745.5016479,,276531,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-32:0,,10,,723.5172119,,276531,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-38:2,,9.54,,786.6043091,,24789,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-38:2,,10.3,,803.6247559,,24789,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-38:2,,10.31,,808.579834,,24789,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-33:1,,9.96,,752.5445557,,1102732,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-33:1,,9.96,,735.5176392,,1102732,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-33:1,,9.96,,757.4996338,,1102732,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-36:5,,9.88,,769.5001221,,438476,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-36:5,,10.48,,786.5297852,,438476,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-36:5,,10.5,,791.4840698,,438476,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-31:0,,10.42,,798.5402832,,615738,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-31:0,,10.44,,803.4957886,,615738,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-31:0,,N/F,,N/F,,615738,Linear,0.000, ,N/F,,N/F,,,,,1
PME-DEG-33:0,,9.68,,678.5796509,,14601,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DEG-33:0,,10.54,,700.5634155,,14601,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DEG-33:0,,N/F,,N/F,,14601,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-37:2,,10.55,,772.5830688,,153105,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-37:2,,9.97,,794.565918,,153105,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-37:2,,N/F,,N/F,,153105,Linear,0.000, ,N/F,,N/F,,,,,2
PC-38:1,,10.07,,800.5257568,,1924,Linear,0.000, ,N/A,,N/A,,,,,1
PC-38:1,,9.86,,817.5521851,,1924,Linear,0.000, ,N/A,,N/A,,,,,2
PC-38:1,,9.91,,822.5032349,,1924,Linear,0.000, ,N/A,,N/A,,,,,3
SQ-DAG,,10.31,,834.5358887,,481,Linear,0.000, ,N/A,,N/A,,,,,1
SQ-DAG,,N/F,,N/F,,481,Linear,0.000, ,N/F,,N/F,,,,,2
SQ-DAG,,N/F,,N/F,,481,Linear,0.000, ,N/F,,N/F,,,,,3
PC-ARCHAEOL,,10.43,,818.7369385,,263054,Linear,0.000, ,N/A,,N/A,,,,,1
PC-ARCHAEOL,,N/F,,N/F,,263054,Linear,0.000, ,N/F,,N/F,,,,,2
PC-ARCHAEOL,,N/F,,N/F,,263054,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-36:2,,10.32,,775.59375,,496528,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-36:2,,10.57,,758.5695801,,496528,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-36:2,,10.4,,780.5539551,,496528,Linear,0.000, ,N/A,,N/A,,,,,3
PE-AR,,10.35,,776.6896973,,372939,Linear,0.000, ,N/A,,N/A,,,,,1
PE-AR,,10.42,,798.6708374,,372939,Linear,0.000, ,N/A,,N/A,,,,,3
PE-AR,,N/F,,N/F,,372939,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-32:1,,10.37,,810.5404663,,167609,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-32:1,,10.39,,815.4971313,,167609,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-32:1,,N/F,,N/F,,167609,Linear,0.000, ,N/F,,N/F,,,,,3
C21-PC,,10.62,,874.7285767,,5807,Linear,0.000, ,N/A,,N/A,,,,,1
C21-PC,,N/F,,N/F,,5807,Linear,0.000, ,N/F,,N/F,,,,,2
C21-PC,,N/F,,N/F,,5807,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-32:0,,10.38,,812.5565186,,406003,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-32:0,,10.38,,817.512085,,406003,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-32:0,,N/F,,N/F,,406003,Linear,0.000, ,N/F,,N/F,,,,,1
PC-38:6,,10.32,,806.5700073,,117506,Linear,0.000, ,N/A,,N/A,,,,,1
PC-38:6,,10.54,,823.5921021,,117506,Linear,0.000, ,N/A,,N/A,,,,,2
PC-38:6,,10.33,,828.5488892,,117506,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-33:0,,10.53,,742.6188354,,1208112,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-33:0,,10.56,,764.6045532,,1208112,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-33:0,,10.57,,759.6464844,,1208112,Linear,0.000, ,N/A,,N/A,,,,,3
PC-44:12,,10.92,,878.5675049,,396,Linear,0.000, ,N/A,,N/A,,,,,1
PC-44:12,,N/F,,N/F,,396,Linear,0.000, ,N/F,,N/F,,,,,2
PC-44:12,,N/F,,N/F,,396,Linear,0.000, ,N/F,,N/F,,,,,3
PC-40:9,,10.2,,828.553833,,475,Linear,0.000, ,N/A,,N/A,,,,,2
PC-40:9,,N/F,,N/F,,475,Linear,0.000, ,N/F,,N/F,,,,,1
PC-40:9,,N/F,,N/F,,475,Linear,0.000, ,N/F,,N/F,,,,,3
PC-42:11,,10.13,,852.5544434,,8283,Linear,0.000, ,N/A,,N/A,,,,,1
PC-42:11,,10.89,,869.5834351,,8283,Linear,0.000, ,N/A,,N/A,,,,,2
PC-42:11,,N/F,,N/F,,8283,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-34:5,,10.21,,830.5102539,,413,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-34:5,,N/F,,N/F,,413,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-34:5,,N/F,,N/F,,413,Linear,0.000, ,N/F,,N/F,,,,,3
PC-40:10,,10.57,,826.5408325,,7736,Linear,0.000, ,N/A,,N/A,,,,,1
PC-40:10,,10.45,,848.5222778,,7736,Linear,0.000, ,N/A,,N/A,,,,,3
PC-40:10,,N/F,,N/F,,7736,Linear,0.000, ,N/F,,N/F,,,,,2
PC-38:5,,10.32,,808.5810547,,13903,Linear,0.000, ,N/A,,N/A,,,,,1
PC-38:5,,10.24,,830.5668335,,13903,Linear,0.000, ,N/A,,N/A,,,,,3
PC-38:5,,N/F,,N/F,,13903,Linear,0.000, ,N/F,,N/F,,,,,2
PC-31:0,,10.74,,742.5379028,,692265,Linear,0.000, ,N/A,,N/A,,,,,1
